Title,Review
엔칸토 마법의 세계,내가 본 디즈니만화 중 가장 현실적인 위로가 되는 메세지를 담고 있지만 우리애들이 이해하긴 살짝 어려운 주제였다 완벽과 행복은 별개라는 사실이 와닿았다
엔칸토 마법의 세계,
엔칸토 마법의 세계,알록달록 가족 이야기
엔칸토 마법의 세계,
엔칸토 마법의 세계,뻔한 내용이긴한데 눈과 귀가 제대로 호강한다
엔칸토 마법의 세계,완벽하게 올바를 필요없이 자신을 받아들여라라는 메세지에 비해 너무 정형화되고 조심스러운 형식
엔칸토 마법의 세계,나였으면 이미 집나갔음
엔칸토 마법의 세계,디즈니 이렇게 만들 수도 있었어 역대 최고의 영상미 눈을 뗄 수 없는 창의적인 요소요소들 특징을 잘 반영한 캐릭터 디자인 노래마저 모두 좋았다 내겐 최고의 디즈니 영화
엔칸토 마법의 세계,새로운 데즈니 뮤지컬 만족스러운 작품입니다
엔칸토 마법의 세계,가 개나 되는 영화  년 전 부터 지금까지 계속 봐도 하나도 안 질리는 진짜 명작 그 잡채
엔칸토 마법의 세계,
엔칸토 마법의 세계,그냥 너이기에 특별하고 매력적이단걸 말해주는 디즈니
엔칸토 마법의 세계,누구나 특별하다
엔칸토 마법의 세계,뮤지컬로 나오면 괜찮을 듯
엔칸토 마법의 세계,이렇게 사랑스러운 마법가족 이야기를 만들수있다니
엔칸토 마법의 세계,사우지마세요 사우면 안됩니다  
엔칸토 마법의 세계,디즈니에게 점점 더 큰걸 바라는걸까 재밌지만 뭔가 아쉽다 작화는 언제나 최고
엔칸토 마법의 세계,디즈니가 잘 하고 지주 하는 가족 이야기 마법과 아름다운 음악으로 가득찬 픽사의 코코에 견줄 만한 작품
엔칸토 마법의 세계,디즈니 애니메이션의 장단점을 확 보여준다
엔칸토 마법의 세계,린 마누엘 미란다를 내가 편애하고 있느냐고 묻는다면 아니라 할 수 없겠지만 그걸 빼고도 미라벨의 서사는 울음이 나올 수밖에 없다
엔칸토 마법의 세계,음악 너무 신기함 팝 느낌 많이나서 찐세기 뮤지컬 영화같아
엔칸토 마법의 세계,해피하네 근데 평범해도 괜찮아는 알겠는데 마지막까지 미라벨은요 
쥬라기 월드 폴른 킹덤,제자리를 찾아가는 쥬라기 공원 시리즈의 방향 다잡기
쥬라기 월드 폴른 킹덤,재방송 같은 영화여도 재밌으면 되니까
쥬라기 월드 폴른 킹덤,아는 맛을 계속 찾는 데에는 이유가 있다
쥬라기 월드 폴른 킹덤,이사벨라 서먼의 연기는 인도랩터를 더 공포스럽게 만들었고 마지막에는 설득을 시킬려고 노력했다 영화계에서 자주 봤으면하는 바람
쥬라기 월드 폴른 킹덤,오 편보다 재밌는데 욜
쥬라기 월드 폴른 킹덤,인간과 공룡 인공과 자연의 대비로 끌어나가던 이전 시리즈와 대비되는 모두에게 적용되는 변화와 순응이라는 주제를 제기한다 억지스러운 부분이 없다고 말할 수는 없지만 그래도 쥬라기
쥬라기 월드 폴른 킹덤,크레딧끝나면 쿠키영상 있음 안봐도 됩니다 하도 주위에서 재미없다고 그래서 기대안하고봤더니 볼 만했다 로  관에서 봤는데 자막만  그다지  
쥬라기 월드 폴른 킹덤,쥬라기 월드의 몇 가지 메시지
쥬라기 월드 폴른 킹덤,한줄평  지루하게 반복하는 주제의식보다 더 거대한 영리한 서스펜스
쥬라기 월드 폴른 킹덤,브라키오 사우루스의 실루엣이 슬펐다
쥬라기 월드 폴른 킹덤,키스 좀 그만하면 안 될까
쥬라기 월드 폴른 킹덤,도미니언을 보고나니 양반이었던
쥬라기 월드 폴른 킹덤,언제나 공룡은
쥬라기 월드 폴른 킹덤,무리수일지 승부수일지 곧 결정될 듯
쥬라기 월드 폴른 킹덤,주인공의 매력 공룡의 매력 악역의 매력 전부 흐지부지 연출이나 시나리오가 평범하거나 그 밑이라면 얼마나 매력적인 캐릭터가 나오는지가 제일 중요하다
쥬라기 월드 폴른 킹덤,개재밌음
쥬라기 월드 폴른 킹덤,그림자는 참 잘쓰는데 이야기는 못쓰네
쥬라기 월드 폴른 킹덤,쥬라기 월드도미니언을 기대하게 만드는 작품 로 따지면  스펙터같은 느낌
쥬라기 월드 폴른 킹덤,부로 나눠진 듯한 영화였고 부를 재미있게 보다가 부에서 살짝 힘이 빠지는 느낌이 들지만 킬러 공룡의 등장으로 만족 할 수 있었다
쥬라기 월드 폴른 킹덤,공룡에 로망이 느껴지지 않는 것은 내가 나이가 들었음을 알게 해준다
쥬라기 월드 폴른 킹덤,처음엔 롤러코스터인줄 알고 타다가 나중에 알고보니 청룡열차였다는 것을 깨달은 느낌  공원 시리즈가 공룡 영화였다면 월드 시리즈는 바이오 영화인듯
쥬라기 월드 폴른 킹덤,긴장감과 오마쥬는 오락영화로서 충분하지만 그래도 결말이 너무 무책임하게 흐른 건 아니었을까 아무튼 블루짜아식 참 괜찮은 녀석
쥬라기 월드 폴른 킹덤,극장에서 볼만하긴 한데 모자라다
쥬라기 월드 폴른 킹덤,욕심이 많은건지 멍청한 건지 구분이 안 되는 인간들과 한낱 데우스 엑스 마키나로 전락한 공룡들 오마주만 늘어놓는다고 전작에 경의를 표하는 게 아니야
쥬라기 월드 폴른 킹덤,쥬라기 월드  프리퀄 같은 느낌 드문드문 엄청 멋진 장면들이 보인다 전체적인 전개는 약간 억지 베스트 씬  항구에 혼자 남은 목긴 공룡
쥬라기 월드 폴른 킹덤,공룡 보러 갔다 사자에게 반하다
쥬라기 월드 폴른 킹덤,인간들의 이익 다툼으로 인해 뒤로 물러나 버린 이 시리즈의 주인공 공룡들
쥬라기 월드 폴른 킹덤,이건 쥬라기 공원 편과 다를게 없으며 심지어 퇴화했다
쥬라기 월드 폴른 킹덤,쥬라기 공원의 황당무계한 아류작
쥬라기 월드 폴른 킹덤,보통이에요   
쥬라기 월드 폴른 킹덤,쥬라기 공원의 완성판
쥬라기 월드 폴른 킹덤,점점 외계 크리쳐물이 되어간다
쥬라기 월드 폴른 킹덤,초반 분은 이길 자가 없을 정도의 박력
쥬라기 월드 폴른 킹덤,편까지가 딱 좋았다 굳이 편까지 뽑은 이유가 뭘까
쥬라기 월드 폴른 킹덤,블루야 왜 이렇게 귀엽니 너는 사람을 찢는것도 모자라 먹는데 말이야
쥬라기 월드 폴른 킹덤,아직도 심장이 쫄깃 거슬리는 거 없이 즐거운 완벽한 여름 블록버스터
쥬라기 월드 폴른 킹덤,티라노스케일보다 랩터생명윤리에 더 집중하는 영화
쥬라기 월드 폴른 킹덤,적당한 팝콘 무비 쥬라기 공원을 보고 자란 어른에게도 한참 공룡에 관심이 많은 어린아이들에게도 흥미로운 볼거리를 선사한다
쥬라기 월드 폴른 킹덤,걍 재미가 
쥬라기 월드 폴른 킹덤,인간의 오만함과 유전공학 공존의 딜레마에 대한 다소 뻔한 이야기 소꿉놀이와 탁상공론은 그만하고 부딪혀야 할 때다
쥬라기 월드 폴른 킹덤,대머리공룡이 귀여웠으니 됐다
쥬라기 월드 폴른 킹덤,전편보다 확실히 나아진 속편인데 편을 어떻게 만들지가 궁금하네
쥬라기 월드 폴른 킹덤,스토리상 이해는 가는데 보다 규모가 더 작아진 볼거리 때문에 으로 가기 위한 그 이상 그 이하도 아닌 영화가 된 듯
쥬라기 월드 폴른 킹덤,내가 공룡을 본적이 없어서 그런가 캣맘들이랑 논리가 비슷하냐 어째 공감이 안가네 별개로 쥬라기공원을 연상시키는 장면이 가득
쥬라기 월드 폴른 킹덤,
쥬라기 월드 폴른 킹덤,다음편을 위한 예고편
쥬라기 월드 폴른 킹덤,대단한 울림같은 건 없지만 볼만한 블록 버스터 아역 연기도 메가로돈과 참 비교되더라
쥬라기 월드 폴른 킹덤,이전 작으로 경이로움을 마무리 이번 작으로 오락성을 갈무리
쥬라기 월드 폴른 킹덤,사실상 마지막 쥬라기 시리즈
쥬라기 월드 폴른 킹덤,내가 싫어하는 요소들만 잔뜩 들어가 있는 짜증나는 영화
관상,이들의 연기조합 무엇 이야기도 잼난다 내가 왕이될 상인가 
관상,이정재의연기는단연압권
관상,종석님의 사극 너무 현대적으로 생겨서 조금 안 어울리긴 했던 것 같아요
관상,등장씬 외에도 재밌는게 많은 영화
관상,크 관상도 역사 관련 영화 중 손에 꼽힐 정도로 재밌습니다
관상,내가 왕이 될 상인가 명대사를 남긴 작품 개인적으로 이종석이 강하게 남았다
관상,번 봤음에도 다시 보고 싶은 영화 다들 연기를 미친듯이 잘해서 가슴 아프지만 너무 재밌음
관상,연기에 압도당하는 느낌이었음
관상,분명 눈에 익은 배우들인데 어찌 배역과 절묘히 들어맞는 관상을 가졌단 말인가 어떻게 수정을 한건지 안 그럼 그냥 갖다붙인건지는 몰라도 상당히 흥미로웠다 
관상,너무 매력적인 배우들 캐릭터와 전반부의 유쾌함 때문에 비극이 더 증폭되는 느낌
관상,이 정도로 장르 사극을 만들면 극장에서 본다
관상,묵직한 사극한판
관상,이건 뭐 어벤져스야 배우들의 연기 덕에 몰입도 잔뜩
관상,결말을 알아도 끝까지 집중케하는 영화의 힘
관상,한국영화에서 관상학열풍를 일으킨 영화라니 대단했다
관상,관상이라는 흥미로운 소재로 만든 나름 볼 만한 영화
관상,이 영화에서 키메이커는 조정석이었네 이종석에게 운명을 거스르게 한것도 이정재에게 운명을 바꿀 기회를 준것도 
관상,이정재의 등장 전과 후로 나눠야 할 영화
관상,그냥 뭔가 보고싶지않아서 안보려고 버텼는데 한번 보기 시작하니 역시 재밌었다 아주아주 최고라고는 할수 없지만 모두가 재밌다고 하는것은 이유가 있다
관상,관상은 본다는 건 정적인 이미진데 그 반대로 역동적인 이야기
관상,보통이에요   
관상,내가 왕이 될 상인가 재밌다 정말
관상,몇 번을 다시 보아도 감탄을 자아내는 걸작 역사적 사실을 절묘하고도 수려하게 그려낸 능력 역사 속 인물을 생동감있게 살려낸 연기의 힘 모든것이 조화로운 폭의 멋진 병풍
관상,바람과 파도  주인공 아들 진형이 몰입을 방해한다
관상,몇년이 지나도 각인이 되있는 수양의 등장씬
관상,구백만 넘은 영화 스토리는 구보만 뛰는 듯 정신없다
관상,마지막에 굳이 신파극을 넣어야 했나
관상,자기 객관화가 잘된 중독적인 인물들의 명대사들
관상,조정석 송강호 콤비가 가장 기억에 남더라
관상,정해진 역사지만 조정석 졸라 실타
관상,결국 사람은 생긴대로 사는건가
관상,대단한 배우진에 알찬 스토리 구성 중간중간 놓치지 않는 유머 코드까지 이 조합의 작품을 또 언제 볼 수 있을까
관상,예정된 결말 허나 빛나는 배우들
관상,재미는 있었는데 뭔가 제대로 기억나지 않는 내용들
관상,상값은 치룸세
관상,계유정난이라는 역사적 사건 속 관상이라는 매력적인 소재로 재구성되는 이야기의 힘이 생각보다 그리 크지 않다
관상,이걸좋은 작품이라고 해야 할지가 의문이다
관상,  
관상,수양대군의 공백은 나머지 러닝 타임을 무자비하게 집중시켰다
관상,이정재의 포스
관상,김혜수를 저렇게밖에 못쓰다니
관상,이정재의 등장신은 그 어떤 영화의 악역 등장신보다 훌륭했다 진짜 폭군이 있다면 저런 눈빛이지 않을까 싶다
관상,송강호랑 조정석 삼계탕 장면 꼭 보시길
관상,엔딩에서 찡했던 작품
관상,이정재의 첫 등장은 가히 압권
관상,캐릭터가 완성한 서사 배우들의 연기가 서사를 완성했다
관상,관상은 과학이다
관상,이렇게 좋은 시나리오와 배우로 영화를 이렇게 만들다니
관상,정작 봐야 할걸 놓쳐 버린 관상가의 한
관상,한국 영화사에 길이 남을 등장씬
토이 스토리 ,내가 가장 좋아하는 애니메이션 중 하나 시리즈 중에서 이 가장 재미있는 듯 장난감들이 나한테 감동을 주다니
토이 스토리 ,이별이란 단어를 이보다 더 완벽하게 표현할 수 있을까
토이 스토리 ,추억을 떠나보내는 올바른 태도
토이 스토리 ,팬들을 울린 최고의 엔딩신
토이 스토리 ,완벽한 엔딩
토이 스토리 ,픽사의 최고 작품 중 하나라고 확신할 수 있다
토이 스토리 ,소중했던 시간들을 잠시나마 떠올리며
토이 스토리 ,전작으로부터 십여 년이 흘렀기에 전할 수 있는 아름다운 작별인사
토이 스토리 ,자연스러운 헤어짐의 순간을 애써 피하려 하지 말라 고맙다는 말 한마디와 함께 귀결될 것이다 픽사가 앤디 세대인 우리에게 주는 마지막 선물 고마워
토이 스토리 ,가슴을 울리는 이보다 완벽한 결말이 있을까
토이 스토리 ,안녕 앤디
토이 스토리 ,고맙다는 그 말
토이 스토리 ,토이스토리는 언제나 재밌어
토이 스토리 ,마지막 앤디와의 작별 장면은 정말
토이 스토리 ,어린 날 추억과의 아름다운 작별
토이 스토리 ,이번에도 눈물참기 실패
토이 스토리 ,최고의 픽사영화
토이 스토리 ,편 편을 보고 자랐다면 별을 많이 줄 수 밖에
토이 스토리 ,너무 옛날에 봐서 거의 잊었다 초반은 그냥 평범한 토이스토리 영화라고 생각했는데 엔딩이 모든 것을 압도했다 완벽한 엔딩아름다운 이별의 대명사
토이 스토리 ,토이스토리은 명작
토이 스토리 ,어떤 이별은 그저 시간이 흘러서 이별인거야
토이 스토리 ,어렸을 때 꽤나 엉뚱발랄하고 제법 과격한 성격이었던 터라 과거 내 장난감들에게 보는 내내 정말 미안했다 그리고 마지막 즈음 장면에서 왜 내 일도 아닌데 눈물이 다 나는지
토이 스토리 ,한 아이가 자라서 어른이 될 때까지 그 곁을 지켜준 장난감들에게 전하는 마지막 감사의 인사
토이 스토리 ,마지막 장면은 정말 감동적이였다
토이 스토리 ,몸은 컸지만 마음은 그대로
토이 스토리 ,   불멸의 영화
토이 스토리 ,친구들이 생각난다
토이 스토리 ,편 정도가 적절했다 살짝 과했다
토이 스토리 ,추억은 아름답고 이별은 언제나 슬프다
토이 스토리 ,용광로씬에서는 주먹 불끈 쥐고 보았고 마지막 앤디와 인사할 땐 울컥했다
토이 스토리 ,세상의 많은 앤디에게 전하는 아름답게 헤어지는 방법 나의 우디를 추억하고 여전히 사랑하며
토이 스토리 ,아름다운 이별이라는 단어를 가장 훌륭하게 영상화한 작품
토이 스토리 ,나의 어린 시절을 향하는 작별인사 고마웠어
토이 스토리 ,딸과 함께 이 작품을 다시 볼 수 있었음에 감사하며 영화가 끝나고 아빠는 주책맞게 울고 있었고 딸은 조용히 방으로 들어가 장난감과 놀기 시작했다
토이 스토리 ,완벽한 마무리
토이 스토리 ,마지막 장면 잊지 못해
토이 스토리 ,이 보다 완벽한 헤어짐이 있을까
토이 스토리 ,모든 인연은 유효기간이 있기 마련이다 우리에게 주어진 시간을 미리 측정할 수 없기에 우리의 인연은 아름답다
토이 스토리 ,토이 스토리 중에선 제일 재밌게 봤다
토이 스토리 ,추억들과 작별하는 픽사의 가장 아름다운 방식
토이 스토리 ,언제 봐도 기분 좋아지는 영화
토이 스토리 ,토이 스토리의 한 페이즈를 마무리하는 완벽한 결말
토이 스토리 ,끝없이 아름다운 우정 아래 고마운 추억들과 마무리하며
토이 스토리 ,마지막 장면에 이르러서야 모두에게 작별 인사를 고하는 나 자신을 발견하다
토이 스토리 ,맞이하기 전에 건네는 마지막 인사
토이 스토리 ,너무나 소중하고 고마운 장난감들 잊지않고 기억할게
토이 스토리 ,
토이 스토리 ,토이스토리와 함께 어느덧 훌쩍 커버린 우리들 하지만 동심만은 토이스토리와 영원히 함께할 것 입니다
토이 스토리 ,장난감의 추억  사고 싶은 마음보다 이제는 사주고 싶은 마음
토이 스토리 ,앤디의 감정 우디의 감정 한때를 넘어선 어린날의 모든 시절을 함께 했던 친구와의 완벽한 작별인사가 결국은 저를 울게 하네요
인질,너무 황정민만 믿었음
인질,인간 황정민 배우 황정민도 없는 노골적인 서스펜스
인질,볼만은 함 마지막에 허남준
인질,무난함
인질,치졸하고 짜증스러운 악역들이 어떻게 보면 현실적이긴 하지만 영화적으로는 글쎄
인질,나쁘지 않은데
인질,세이빙 미스터 우를 안봤더라면
인질,
인질,리얼리티는 감탄 자동차 추격신은 보조출연자나 스텝들 부상 당하지 않았을까 라는 생각까지 들 정도 전개가 진행 될 수록 클리셔 덩어리가 되어 지저분해진 아쉬움
인질,어색하다 어색해
인질,황정민의 납치대비훈련 황정민이 황정민을 연기해도 악역들 캐릭터가 너무 과하니 그리 현실적으로 느껴지지 않는다
인질,재밌긴함
인질,한국영화가 가장 잘했던 것
인질,실제로 일어날 법한 이야기라 무섭다 그냥 황정민이 좋아서 봤다
인질, 재밌다 황정민역의 황정민 시나리오는 살짝 아쉽지만 용서될정도로
인질,별로 기대를 하지않고 봤지만 정말 몰입감있고 재미있었다
인질,영화의 설정이 완성도를 담보해주지 못해 소재가 너무 아깝게 낭비되었다
인질,
인질,
인질,허술하지만 나름 신선했다
인질,
인질,서울의 봄 보고 보면 좋은 영화
인질,황정민이라는 배우가 영화에 부여하는 사실성 끝까지 밟지 못한 엑셀은 아쉽다
인질,괜찮게 봤습니다
인질,황정민 빼고는
인질,천만배우 황정민이 인질로 잡힌 상황 탁월한 연기 실력을 발휘해 상황에서 모면하려고 노력함 화려한 액션  자극적 요소 다수 보임 황정민 배우의 연기에 감탄하면서 계속 봄
인질,기대이상으로 못되쳐먹은 인질범들 덕분에 적당하게 느껴졌던 영화의 만듦새
인질,경찰의 무능함이 없으면 영화를 못 만드는 건가
인질,영화 내 설정을 실제 우리가 아는 황정민이 납치 되었다는 것은 좋은 설정이다 그래서 그런지 횡정민이 아니었다면 이 정도의 재미도 없었을 듯 하다
인질,보는 내가 아프다
인질,영화 자체는 킬링타임으로 아주 적당하고 황정민은 역시 믿보배가 맞는것 같다
인질,영화적으로나 서사적으로나 배우 황정민의 하드 캐리
인질,
인질,황정민이라는 탑티어 연기자를 굳이 무의미한 인질극의 재연배우로 쓸 필요는 없었잖아 
인질,굳이 인질들의 스토리를 끼워넣을 필요가 있었을까 황정민의 원톱으로 심리 스릴러 액션를 펼쳤으면 더 짜릿하지 않았을까
인질,황정민의 연기 이외에 대부분이 곤란한 영화
인질,캐릭터 구축과 서스펜스 모두 잃고 설마 티켓 파워를 바라는건 아니겠지
인질,엉성한 플롯 속 낭비된 황정민
인질,무섭기만 한 악당은 혼내주면 조용히 사라지네
인질,고딩 쓴 것 같은 스토리에 학예회 수준의 연기 황정민은 여기 왜 출연한걸까
인질,황정민이 황정민을 연기하는 컨셉은 살리지 못하고 빌런들의 존재감만 극대화된 주객전도
인질,처음으로 마주한 배우 황정민 그가 지금까지 우리에게 너무나 인간적인 연기를 보여주었던 것은 그만큼 자신을 순수하게 배역에 담아냈기 때문이 아닐까싶다
인질,배우의 고생을 최대한 과시하려는 강박
인질,참신한 소재 엉성한 이야기
인질,이런 영화는 리얼리티가 살아야하는데 악당 캐릭터 설정부터 말투까지 이 작품이 픽션이라는 것을 계속 강조하던
인질,약간은 지루한 표정으로 황정민이 납치되는 장면을 지켜봤는데 만약 황정민이 인질이 되는 영화라는 걸 아예 모르고 봤다면 어땠을까
인질,미원을 들이부운 짬뽕맛
인질,뻔한 클리셰 뻔한 전개 숨기려는 노력조차 없음이 분통스러움
인질,
인질,신인배우들의 에너지는 좋았습니다
청년경찰,뻔하디 뻔한
청년경찰,마냥 웃으며 넘기기에는 어딘가 찝찝한
청년경찰,두시간순삭 재미잇어요
청년경찰,뻔한데 볼만해요
청년경찰,개그로 가득하지만 진지할땐 멋있음
청년경찰,청년경찰에서 느낀 불편함 열정 같은 소리 하고 자빠졌네
청년경찰,뻔하기는 한데 볼 만도 하고 차용한 범죄 소재는 상당히 무겁지만 여지껏 수사범죄 장르에서 나온 적 없던 소재인 건 신선했다
청년경찰,주인공 간의 케미가 좋아서 재밌었지만 무거운 내용을 유쾌하게만 풀어낸 것 같아서 아쉽다
청년경찰,현실적인 부분과 비현실적인 부분이 섞여 적당했던 영화
청년경찰,박서준 강하늘의 하이틴풍의 경찰대학교 학생들의 폴리스 스토리 후반부에 늘어지는 부분이 있지만 보다보면 시간 기는줄 모르는 코믹영화 청년경찰를 기대해본다
청년경찰,청년경찰 가 나왔으면 했으나 차이나 타운 이슈로 많은 여론의 질타를 받은 아쉬운 영화 하지만 여러모로 느끼는게 많은 영화 경찰도 경찰 시스템도 그리고 범죄 및 병원까지
청년경찰,예상외의 수확
청년경찰,소소하게 재밌어요
청년경찰,좋은 액션 찝찝한 결말
청년경찰,사실 별로 보고 싶은 마음이 없었다 대 배우들을 전면으로 주연으로 나선 거 외에는 플라스틱 틀에 맞춰서 만들어낸 양산형 영화 같았다 하지만 관람하고 나서 들었던 생각은 의외
청년경찰,유쾌함 속의 사회의 잔혹한 범죄 얘기를 녹여냈다 조금 더 묵직했었어야 할듯
청년경찰,뻔해도 볼만함
청년경찰,생각없이 보면 재밌겠지만 생각없는 사람이 아니라서
청년경찰,둘의 케미가 아주 그냥
청년경찰,드라마로 했어도 괜찮았을것 같아요 눈이 즐거움
청년경찰,어어어 이게 되네 야 이게 된다 가볍게 보기 재밌는 영화
청년경찰,구성 경찰대의 추억  한국판 택시 드라이버  너는 언제 그처럼 뜨거웠던 적이 있는가
청년경찰,빤하지만 재밌는 개그는 개그로만 받아들여야할듯 
청년경찰,뻔한 스토리이지만 나름 재미있는
청년경찰,경찰에 대해 너무 대충조사하고 만든 경찰영화경찰시스템이 현실과 틀린부분이 너무 많고 억지상황을 끼워넣다보니 영화의 내러티브가 무너지고 만다
청년경찰,단조로운 테크닉을 자랑하듯 펼쳐 보인다
청년경찰,외형은 완전 건장한 대 청년들이지만 찰진 대 후반 소년의 대화가 즐거웠다 
청년경찰,굉장히 알기쉬운 코미디
청년경찰,가벼운 코미디영화 나름의 주제도 있고
청년경찰,성장영화로 묶이기엔 너무 저급한 방법으로 성장한 청년들
청년경찰,어떻게 어색하게 연기를 하는데 납득이 가지 신기하다 모든 연기자들이 마치 번 연기를 하자 하고 서로 같은 연기를 하는데 왜 다르지
청년경찰,듈의 케미 좋고 정의감 넘치는 모습도 넘 좋음
청년경찰,걸캅스를 만든 범인이 너구나
청년경찰,오랜만에 찾은 웃음 타율 좋은 한국 영화
청년경찰,정의가 빗발치지 않는 지금
청년경찰,웃긴 부분은 정말 웃긴데 진지한 부분은 정말 별로네 야 이 짭새야
청년경찰,비현실적인 사건으로 지루하게 전개한다
청년경찰,곡해하지 마라
청년경찰,정말 이런 넘들이 민중의 지팡이라면
청년경찰,큰 기대 없이 피식
청년경찰,킬링타임용으로는 굿
청년경찰,비록 비현실적이고 개연성도 떨어지지만 청년경찰들의 마음씨에 훈훈한 마음을 받을수 있었던 영화
청년경찰,이것을 코미디라 해야 하는가
청년경찰,이걸 재밌다고 추천해주는 사람 취향 존중 해야지
청년경찰,재밌게 봤습니다
청년경찰,재밌으면 재밌다하면 안될까요
청년경찰,자극적이고 엉성하지만 맛있는 것들
청년경찰,열정 패기 똘끼 모든 경찰분들께 감사
청년경찰,뻔하디 뻔하다
청년경찰,재밌다 캐릭터도 좋고 배우도 좋고
나이트메어 앨리,동화 같은 삶은 없다
나이트메어 앨리,책을 먼저 읽어서 그런지 좀 아쉬웠어요
나이트메어 앨리,너무 쉽게 흐릿한 선을 넘었던 그는 선에 의해 넘어진다
나이트메어 앨리,수미상관 델 토로의 최고작은 아니더라도 새로운 가능성
나이트메어 앨리,욕망으로 순환되는 광기의 굴레가 심장을 조금씩 조여온다
나이트메어 앨리,인간의 욕심은 끝이 없고 같은 실수를 반복한다
나이트메어 앨리,떠도던 중 찰나 어둠 속에서 봤던 그는 나 자신이었다
나이트메어 앨리,어둠 속에서 던진 현실의 부메랑이 돌아오기를 멈추어 기다리기 때문에 확인할 수 없는 절대 결과
나이트메어 앨리,길몽인지 악몽인지는 깨어나야 아는 법
나이트메어 앨리,욕망이라는 이름의 깨어나고 싶지 않은 악몽
나이트메어 앨리,또 하나의 원 모양인 절망이란 쳇바퀴 속에 갇혀버리다
나이트메어 앨리,상대의 거짓말에 속고 싶어 안달 난 임시 심령쇼 임시 기인
나이트메어 앨리,우리가 괴물의 심연을 들여다본다면 그 심연 또한 우리를 들여다보게 된다
나이트메어 앨리,생각보다 재미없지 않고 생각보다 뭐가 있진 않았네
나이트메어 앨리,요즘들어 가장 몰입감있게 본영화 모든 주연들의 연기는 훌륭하며 연출 또한 말할나위 없고  마지막 장면의 여운까지 훌륭하다
나이트메어 앨리,허상이 주는 내면의 두려움을 표피적으로 표현하다
나이트메어 앨리,욕망에 눈이 먼 사내를 앞세워 시대를 해석하는 잔혹 영화
나이트메어 앨리,빙빙 돌아가는 회전목마처럼 이봐 친구 모두가 자네를 찾고 있어
나이트메어 앨리,추하고 아름다운 추락
나이트메어 앨리,빛을 따라 걸어들어갔고 그 곳을 비추는 노란 빛은 악몽 
나이트메어 앨리,구시대 서커스 분위기를 볼수 있어서 좋았다
나이트메어 앨리,우스꽝스럽게도 잔혹한 기인의 보편성
나이트메어 앨리,깊고 깊은 칠흑 속 짙은 여운
나이트메어 앨리,첫 시작은 위에서 점차 아래로 인간이 얼마나 내려갈 수 있는지 잘 보여줬다
나이트메어 앨리,공든 탑이 무너지는 순간의 카타르시스
나이트메어 앨리,루니 마라랑 케이트 블렌쳇 세기 초중반 미국에 함께 등장시키는건 에바짘
나이트메어 앨리,뻔한 이야기지만 모난 것 없어서 좋다
나이트메어 앨리,끝없는 죄와 회개 그 다음을 차지하고 있는 것은 죽음 혹은 알코올의 몽환처럼 찾아오는 희망
나이트메어 앨리,끝없는 욕심이 불러온 추락
나이트메어 앨리,
나이트메어 앨리,기대를 너무 했나 기예르모 델 토로의 평이한 이야기
나이트메어 앨리,이 엔딩이 아니었다면 점 정도 줬을 것 같은데 엔딩이 너무 충격적이였다
나이트메어 앨리,세상에 본 적 없는 초반부 몽환적이고 질척한 이미지들
나이트메어 앨리,수많은 거짓들 속에서 서로를 속이는 피카레스크 기예르모 델 토로의 품격있는 고전 필름 느와르
나이트메어 앨리,죄 지은 자는 악몽의 골목을 벗어날 수 없다
나이트메어 앨리,기예르모 델 토로의 변태같은 수미상관
나이트메어 앨리,틈사이로 흐른 빗물이 얼음이 되어 다시 지하로 녹아들어가  포스터 만든 사람 나와  홍보문구 쓴 놈도 나와
나이트메어 앨리,사람이 망해가는 과정
나이트메어 앨리,기예르모 델토로가 욕망이란 이름의 거짓에게 선사하는 악몽
나이트메어 앨리,모든 것을 준다던 그 사람 그 모든 것에 홀려 자신의 동정 아래로 추락하다
나이트메어 앨리,시종일관 아름답고 불편하며 감탄스럽다
나이트메어 앨리,인간의 탐욕이란
나이트메어 앨리,브래들리 쿠퍼의 자승자박쇼
나이트메어 앨리,아름다운 화면 구성으로 영상미를 챙기고 개연성을 내려놓은 느낌 결말은 뻔하고 인물들은 평면적임 메세지는 뚜렷하나 그 까지 가는 전개가 다소 엉성함
나이트메어 앨리,살짝 지루하긴 했어도 나는 마지막 표정을 보기 위해 이야기 끝을 향해 달렸구나
나이트메어 앨리,한껏 취해있던 꿈에서 깬 뒤 시작된 악몽 죄 많은 기인의 처연한 귀로
나이트메어 앨리,브래들리 쿠퍼 영화는 꽤 보았는데도 얼굴이 익숙해지지 않는다 연기가 좋아서 그런가
나이트메어 앨리,가장 사랑하는 배우 두명 브래들리 쿠퍼와 케이트 블란쳇에게 압도되어 흘러가는 두시간반
나이트메어 앨리,시각적으로 굉장히 훌륭하다 뻔한 이야기지만 미스터리하고 관능적인 분위기와 함께 영화에 특별함을 더해준다 그리고 완벽한 엔딩
나이트메어 앨리,아무리 발버둥쳐도 인생의 파국을 피할 수 없다면 이보다 더한 악몽이 있을까
아마존 활명수,예능 보는 줄 알았네 생각지도 못한 부분에서 몇 번 웃음 터짐 마지막에는 전형적이지만 그래도 짠했음
아마존 활명수,급영화보다 못한 억지 웃음 코드에 너무 뻔한 스토리 나에게 어디에서 웃고 감동을 느껴야하는 지 꼭좀 알려주세요
아마존 활명수,예상되는 개그 그 개그를 맞출때 짜릿함
